[12:41:55.998] Namespace(root_path='../data/ACDC', volume_path='../data/ACDC/test', n_skip=1, z_spacing=10, dataset='ACDC', list_dir='./lists/lists_ACDC', num_classes=4, output_dir='./model_out_acdc', max_iterations=30000, max_epochs=150, batch_size=24, n_gpu=1, deterministic=1, base_lr=0.0001, img_size=224, seed=1234, cfg='configs/swin_tiny_patch4_window7_224_lite.yaml', opts=None, zip=False, cache_mode='part', resume=None, accumulation_steps=None, use_checkpoint=False, amp_opt_level='O1', tag=None, eval=False, throughput=False)
[12:41:56.005] 55 iterations per epoch. 8250 max iterations 
[12:42:00.184] iteration 1 : loss : 1.250152, lr_: 0.000100
[12:58:32.338] iteration 2537 : loss : 0.026221, lr_: 0.000072
[12:58:32.547] iteration 2538 : loss : 0.028184, lr_: 0.000072
[12:58:32.755] iteration 2539 : loss : 0.026346, lr_: 0.000072
[12:58:32.963] iteration 2540 : loss : 0.045552, lr_: 0.000072
[12:58:33.204] iteration 2541 : loss : 0.024758, lr_: 0.000072
[12:58:33.414] iteration 2542 : loss : 0.028667, lr_: 0.000072
[12:58:33.623] iteration 2543 : loss : 0.030162, lr_: 0.000072
[12:58:33.831] iteration 2544 : loss : 0.024134, lr_: 0.000072
[12:58:34.041] iteration 2545 : loss : 0.025749, lr_: 0.000072
[12:58:34.249] iteration 2546 : loss : 0.026900, lr_: 0.000072
[12:58:34.457] iteration 2547 : loss : 0.021478, lr_: 0.000072
[12:58:34.666] iteration 2548 : loss : 0.025559, lr_: 0.000072
[12:58:34.874] iteration 2549 : loss : 0.024623, lr_: 0.000072
[12:58:35.082] iteration 2550 : loss : 0.024934, lr_: 0.000072
[12:58:35.290] iteration 2551 : loss : 0.022229, lr_: 0.000072
[12:58:35.498] iteration 2552 : loss : 0.025646, lr_: 0.000072
[12:58:35.706] iteration 2553 : loss : 0.023274, lr_: 0.000072
[12:58:35.916] iteration 2554 : loss : 0.025397, lr_: 0.000072
[12:58:36.124] iteration 2555 : loss : 0.027634, lr_: 0.000072
[12:58:36.331] iteration 2556 : loss : 0.023619, lr_: 0.000072
[12:58:36.541] iteration 2557 : loss : 0.031876, lr_: 0.000072
[12:58:36.749] iteration 2558 : loss : 0.025601, lr_: 0.000072
[12:58:36.961] iteration 2559 : loss : 0.034946, lr_: 0.000072
[12:58:37.168] iteration 2560 : loss : 0.021624, lr_: 0.000072
[12:58:37.411] iteration 2561 : loss : 0.024594, lr_: 0.000072
[12:58:37.620] iteration 2562 : loss : 0.022516, lr_: 0.000072
[12:58:37.828] iteration 2563 : loss : 0.027033, lr_: 0.000072
[12:58:38.035] iteration 2564 : loss : 0.027293, lr_: 0.000072
[12:58:38.243] iteration 2565 : loss : 0.022646, lr_: 0.000072
[12:58:38.451] iteration 2566 : loss : 0.024986, lr_: 0.000072
[12:58:38.660] iteration 2567 : loss : 0.025799, lr_: 0.000072
[12:58:38.871] iteration 2568 : loss : 0.024587, lr_: 0.000072
[12:58:39.078] iteration 2569 : loss : 0.025315, lr_: 0.000071
[12:58:39.285] iteration 2570 : loss : 0.033622, lr_: 0.000071
[12:58:39.493] iteration 2571 : loss : 0.026087, lr_: 0.000071
[12:58:39.700] iteration 2572 : loss : 0.022890, lr_: 0.000071
[12:58:39.907] iteration 2573 : loss : 0.024341, lr_: 0.000071
[12:58:40.114] iteration 2574 : loss : 0.023078, lr_: 0.000071
[12:58:40.321] iteration 2575 : loss : 0.025448, lr_: 0.000071
[12:58:40.529] iteration 2576 : loss : 0.024904, lr_: 0.000071
[12:58:40.736] iteration 2577 : loss : 0.031925, lr_: 0.000071
[12:58:40.943] iteration 2578 : loss : 0.025197, lr_: 0.000071
[12:58:41.150] iteration 2579 : loss : 0.028000, lr_: 0.000071
[12:58:41.357] iteration 2580 : loss : 0.032068, lr_: 0.000071
[12:58:41.591] iteration 2581 : loss : 0.021999, lr_: 0.000071
[12:58:41.798] iteration 2582 : loss : 0.024788, lr_: 0.000071
[12:58:42.006] iteration 2583 : loss : 0.025402, lr_: 0.000071
[12:58:42.213] iteration 2584 : loss : 0.028622, lr_: 0.000071
[12:58:42.304] iteration 2585 : loss : 0.024778, lr_: 0.000071
[12:58:42.348] 
Validation ===>
[12:58:47.967] avg_dsc: 0.814646
[12:58:48.831] iteration 2586 : loss : 0.029714, lr_: 0.000071
[12:58:49.039] iteration 2587 : loss : 0.026611, lr_: 0.000071
[12:58:49.246] iteration 2588 : loss : 0.024195, lr_: 0.000071
[12:58:49.454] iteration 2589 : loss : 0.027731, lr_: 0.000071
[12:58:49.661] iteration 2590 : loss : 0.025749, lr_: 0.000071
[12:58:49.869] iteration 2591 : loss : 0.026297, lr_: 0.000071
[12:58:50.076] iteration 2592 : loss : 0.023981, lr_: 0.000071
[12:58:50.284] iteration 2593 : loss : 0.020788, lr_: 0.000071
[12:58:50.493] iteration 2594 : loss : 0.026086, lr_: 0.000071
[12:58:50.703] iteration 2595 : loss : 0.024095, lr_: 0.000071
[12:58:50.911] iteration 2596 : loss : 0.025659, lr_: 0.000071
[12:58:51.119] iteration 2597 : loss : 0.021738, lr_: 0.000071
[12:58:51.327] iteration 2598 : loss : 0.027584, lr_: 0.000071
[12:58:51.534] iteration 2599 : loss : 0.022618, lr_: 0.000071
[12:58:51.744] iteration 2600 : loss : 0.028325, lr_: 0.000071
[12:58:51.990] iteration 2601 : loss : 0.024631, lr_: 0.000071
[12:58:52.199] iteration 2602 : loss : 0.023978, lr_: 0.000071
[12:58:52.410] iteration 2603 : loss : 0.021231, lr_: 0.000071
[12:58:52.619] iteration 2604 : loss : 0.023931, lr_: 0.000071
[12:58:52.827] iteration 2605 : loss : 0.023186, lr_: 0.000071
[12:58:53.035] iteration 2606 : loss : 0.026143, lr_: 0.000071
[12:58:53.243] iteration 2607 : loss : 0.025346, lr_: 0.000071
[12:58:53.450] iteration 2608 : loss : 0.022012, lr_: 0.000071
[12:58:53.657] iteration 2609 : loss : 0.028407, lr_: 0.000071
[12:58:53.865] iteration 2610 : loss : 0.023383, lr_: 0.000071
[12:58:54.074] iteration 2611 : loss : 0.021506, lr_: 0.000071
[12:58:54.284] iteration 2612 : loss : 0.024266, lr_: 0.000071
[12:58:54.493] iteration 2613 : loss : 0.023055, lr_: 0.000071
[12:58:54.702] iteration 2614 : loss : 0.020136, lr_: 0.000071
[12:58:54.911] iteration 2615 : loss : 0.027221, lr_: 0.000071
[12:58:55.120] iteration 2616 : loss : 0.022169, lr_: 0.000071
[12:58:55.334] iteration 2617 : loss : 0.032149, lr_: 0.000071
[12:58:55.543] iteration 2618 : loss : 0.025411, lr_: 0.000071
[12:58:55.752] iteration 2619 : loss : 0.027454, lr_: 0.000071
[12:58:55.959] iteration 2620 : loss : 0.023321, lr_: 0.000071
[12:58:56.196] iteration 2621 : loss : 0.024958, lr_: 0.000071
[12:58:56.403] iteration 2622 : loss : 0.027469, lr_: 0.000071
[12:58:56.612] iteration 2623 : loss : 0.028465, lr_: 0.000071
[12:58:56.820] iteration 2624 : loss : 0.021145, lr_: 0.000071
[12:58:57.028] iteration 2625 : loss : 0.027723, lr_: 0.000071
[12:58:57.236] iteration 2626 : loss : 0.021935, lr_: 0.000071
[12:58:57.443] iteration 2627 : loss : 0.023402, lr_: 0.000071
[12:58:57.651] iteration 2628 : loss : 0.027167, lr_: 0.000071
[12:58:57.858] iteration 2629 : loss : 0.024838, lr_: 0.000071
[12:58:58.065] iteration 2630 : loss : 0.024138, lr_: 0.000071
[12:58:58.274] iteration 2631 : loss : 0.027729, lr_: 0.000071
[12:58:58.481] iteration 2632 : loss : 0.023833, lr_: 0.000071
[12:58:58.688] iteration 2633 : loss : 0.033132, lr_: 0.000071
[12:58:58.896] iteration 2634 : loss : 0.028719, lr_: 0.000071
[12:58:59.105] iteration 2635 : loss : 0.025593, lr_: 0.000071
[12:58:59.312] iteration 2636 : loss : 0.024282, lr_: 0.000071
[12:58:59.519] iteration 2637 : loss : 0.023196, lr_: 0.000071
[12:58:59.727] iteration 2638 : loss : 0.021460, lr_: 0.000071
[12:58:59.934] iteration 2639 : loss : 0.021619, lr_: 0.000071
[12:59:00.024] iteration 2640 : loss : 0.024954, lr_: 0.000071
[12:59:00.098] 
Validation ===>
[12:59:05.878] avg_dsc: 0.835513
[12:59:06.802] iteration 2641 : loss : 0.022832, lr_: 0.000071
[12:59:07.016] iteration 2642 : loss : 0.025840, lr_: 0.000071
[12:59:07.225] iteration 2643 : loss : 0.030208, lr_: 0.000071
[12:59:07.432] iteration 2644 : loss : 0.024957, lr_: 0.000071
[12:59:07.642] iteration 2645 : loss : 0.026051, lr_: 0.000071
[12:59:07.851] iteration 2646 : loss : 0.023787, lr_: 0.000071
[12:59:08.060] iteration 2647 : loss : 0.024364, lr_: 0.000071
[12:59:08.269] iteration 2648 : loss : 0.024409, lr_: 0.000071
[12:59:08.478] iteration 2649 : loss : 0.025438, lr_: 0.000071
[12:59:08.686] iteration 2650 : loss : 0.023935, lr_: 0.000071
[12:59:08.894] iteration 2651 : loss : 0.022138, lr_: 0.000071
[12:59:09.105] iteration 2652 : loss : 0.025747, lr_: 0.000071
[12:59:09.314] iteration 2653 : loss : 0.028357, lr_: 0.000071
[12:59:09.522] iteration 2654 : loss : 0.021644, lr_: 0.000071
[12:59:09.731] iteration 2655 : loss : 0.021941, lr_: 0.000071
[12:59:09.940] iteration 2656 : loss : 0.021335, lr_: 0.000071
[12:59:10.149] iteration 2657 : loss : 0.022469, lr_: 0.000070
[12:59:10.357] iteration 2658 : loss : 0.021514, lr_: 0.000070
[12:59:10.565] iteration 2659 : loss : 0.022764, lr_: 0.000070
[12:59:10.773] iteration 2660 : loss : 0.020908, lr_: 0.000070
[12:59:11.019] iteration 2661 : loss : 0.022819, lr_: 0.000070
[12:59:11.227] iteration 2662 : loss : 0.020686, lr_: 0.000070
[12:59:11.436] iteration 2663 : loss : 0.023340, lr_: 0.000070
[12:59:11.645] iteration 2664 : loss : 0.020084, lr_: 0.000070
[12:59:11.855] iteration 2665 : loss : 0.026078, lr_: 0.000070
[12:59:12.062] iteration 2666 : loss : 0.024068, lr_: 0.000070
[12:59:12.269] iteration 2667 : loss : 0.023263, lr_: 0.000070
[12:59:12.477] iteration 2668 : loss : 0.021522, lr_: 0.000070
[12:59:12.685] iteration 2669 : loss : 0.023636, lr_: 0.000070
[12:59:12.892] iteration 2670 : loss : 0.023666, lr_: 0.000070
[12:59:13.100] iteration 2671 : loss : 0.024616, lr_: 0.000070
[12:59:13.311] iteration 2672 : loss : 0.023383, lr_: 0.000070
[12:59:13.519] iteration 2673 : loss : 0.020857, lr_: 0.000070
[12:59:13.727] iteration 2674 : loss : 0.021413, lr_: 0.000070
[12:59:13.938] iteration 2675 : loss : 0.023337, lr_: 0.000070
[12:59:14.147] iteration 2676 : loss : 0.023224, lr_: 0.000070
[12:59:14.355] iteration 2677 : loss : 0.023513, lr_: 0.000070
[12:59:14.565] iteration 2678 : loss : 0.023959, lr_: 0.000070
[12:59:14.772] iteration 2679 : loss : 0.024779, lr_: 0.000070
[12:59:14.979] iteration 2680 : loss : 0.022599, lr_: 0.000070
[12:59:15.216] iteration 2681 : loss : 0.021717, lr_: 0.000070
[12:59:15.423] iteration 2682 : loss : 0.021388, lr_: 0.000070
[12:59:15.630] iteration 2683 : loss : 0.022278, lr_: 0.000070
[12:59:15.837] iteration 2684 : loss : 0.038121, lr_: 0.000070
[12:59:16.044] iteration 2685 : loss : 0.019626, lr_: 0.000070
[12:59:16.251] iteration 2686 : loss : 0.023667, lr_: 0.000070
[12:59:16.458] iteration 2687 : loss : 0.021593, lr_: 0.000070
[12:59:16.665] iteration 2688 : loss : 0.019895, lr_: 0.000070
[12:59:16.873] iteration 2689 : loss : 0.024103, lr_: 0.000070
[12:59:17.080] iteration 2690 : loss : 0.022707, lr_: 0.000070
[12:59:17.288] iteration 2691 : loss : 0.025027, lr_: 0.000070
[12:59:17.495] iteration 2692 : loss : 0.022545, lr_: 0.000070
[12:59:17.703] iteration 2693 : loss : 0.034035, lr_: 0.000070
[12:59:17.910] iteration 2694 : loss : 0.021951, lr_: 0.000070
[12:59:18.001] iteration 2695 : loss : 0.022221, lr_: 0.000070
[12:59:18.052] 
Validation ===>
[12:59:23.666] avg_dsc: 0.814815
[12:59:24.607] iteration 2696 : loss : 0.024024, lr_: 0.000070
[12:59:24.818] iteration 2697 : loss : 0.021921, lr_: 0.000070
[12:59:25.026] iteration 2698 : loss : 0.024904, lr_: 0.000070
[12:59:25.234] iteration 2699 : loss : 0.025361, lr_: 0.000070
[12:59:25.441] iteration 2700 : loss : 0.026588, lr_: 0.000070
[12:59:25.685] iteration 2701 : loss : 0.023175, lr_: 0.000070
[12:59:25.894] iteration 2702 : loss : 0.023831, lr_: 0.000070
[12:59:26.103] iteration 2703 : loss : 0.022004, lr_: 0.000070
[12:59:26.310] iteration 2704 : loss : 0.023733, lr_: 0.000070
[12:59:26.519] iteration 2705 : loss : 0.023154, lr_: 0.000070
[12:59:26.726] iteration 2706 : loss : 0.018896, lr_: 0.000070
[12:59:26.934] iteration 2707 : loss : 0.022804, lr_: 0.000070
[12:59:27.141] iteration 2708 : loss : 0.025544, lr_: 0.000070
[12:59:27.349] iteration 2709 : loss : 0.027021, lr_: 0.000070
[12:59:27.558] iteration 2710 : loss : 0.023534, lr_: 0.000070
[12:59:27.770] iteration 2711 : loss : 0.023518, lr_: 0.000070
[12:59:27.978] iteration 2712 : loss : 0.025176, lr_: 0.000070
[12:59:28.185] iteration 2713 : loss : 0.023519, lr_: 0.000070
[12:59:28.393] iteration 2714 : loss : 0.024322, lr_: 0.000070
[12:59:28.601] iteration 2715 : loss : 0.022919, lr_: 0.000070
[12:59:28.809] iteration 2716 : loss : 0.023700, lr_: 0.000070
[12:59:29.017] iteration 2717 : loss : 0.023484, lr_: 0.000070
[12:59:29.226] iteration 2718 : loss : 0.024061, lr_: 0.000070
[12:59:29.434] iteration 2719 : loss : 0.022726, lr_: 0.000070
[12:59:29.644] iteration 2720 : loss : 0.022342, lr_: 0.000070
[12:59:29.893] iteration 2721 : loss : 0.021766, lr_: 0.000070
[12:59:30.104] iteration 2722 : loss : 0.028945, lr_: 0.000070
[12:59:30.311] iteration 2723 : loss : 0.025348, lr_: 0.000070
[12:59:30.521] iteration 2724 : loss : 0.022509, lr_: 0.000070
[12:59:30.730] iteration 2725 : loss : 0.023282, lr_: 0.000070
[12:59:30.940] iteration 2726 : loss : 0.022154, lr_: 0.000070
[12:59:31.148] iteration 2727 : loss : 0.022263, lr_: 0.000070
[12:59:31.355] iteration 2728 : loss : 0.022346, lr_: 0.000070
[12:59:31.563] iteration 2729 : loss : 0.024385, lr_: 0.000070
[12:59:31.770] iteration 2730 : loss : 0.023740, lr_: 0.000070
[12:59:31.981] iteration 2731 : loss : 0.024092, lr_: 0.000070
[12:59:32.188] iteration 2732 : loss : 0.021459, lr_: 0.000070
[12:59:32.398] iteration 2733 : loss : 0.020125, lr_: 0.000070
[12:59:32.607] iteration 2734 : loss : 0.024038, lr_: 0.000070
[12:59:32.814] iteration 2735 : loss : 0.024386, lr_: 0.000070
[12:59:33.021] iteration 2736 : loss : 0.023757, lr_: 0.000070
[12:59:33.229] iteration 2737 : loss : 0.021165, lr_: 0.000070
[12:59:33.436] iteration 2738 : loss : 0.022634, lr_: 0.000070
[12:59:33.644] iteration 2739 : loss : 0.024052, lr_: 0.000070
[12:59:33.852] iteration 2740 : loss : 0.021176, lr_: 0.000070
[12:59:34.085] iteration 2741 : loss : 0.023096, lr_: 0.000070
[12:59:34.293] iteration 2742 : loss : 0.022960, lr_: 0.000070
[12:59:34.500] iteration 2743 : loss : 0.022586, lr_: 0.000070
[12:59:34.707] iteration 2744 : loss : 0.025599, lr_: 0.000070
[12:59:34.914] iteration 2745 : loss : 0.021590, lr_: 0.000069
[12:59:35.122] iteration 2746 : loss : 0.019977, lr_: 0.000069
[12:59:35.330] iteration 2747 : loss : 0.024729, lr_: 0.000069
[12:59:35.537] iteration 2748 : loss : 0.024865, lr_: 0.000069
[12:59:35.744] iteration 2749 : loss : 0.024687, lr_: 0.000069
[12:59:35.834] iteration 2750 : loss : 0.020625, lr_: 0.000069
[12:59:35.881] 
Validation ===>
[12:59:41.540] avg_dsc: 0.811345
[12:59:42.374] iteration 2751 : loss : 0.030034, lr_: 0.000069
[12:59:42.585] iteration 2752 : loss : 0.026848, lr_: 0.000069
[12:59:42.793] iteration 2753 : loss : 0.027035, lr_: 0.000069
[12:59:43.000] iteration 2754 : loss : 0.025274, lr_: 0.000069
[12:59:43.209] iteration 2755 : loss : 0.021800, lr_: 0.000069
[12:59:43.417] iteration 2756 : loss : 0.027214, lr_: 0.000069
[12:59:43.627] iteration 2757 : loss : 0.023473, lr_: 0.000069
[12:59:43.836] iteration 2758 : loss : 0.021821, lr_: 0.000069
[12:59:44.044] iteration 2759 : loss : 0.024420, lr_: 0.000069
[12:59:44.252] iteration 2760 : loss : 0.021736, lr_: 0.000069
[12:59:44.495] iteration 2761 : loss : 0.022720, lr_: 0.000069
[12:59:44.704] iteration 2762 : loss : 0.022013, lr_: 0.000069
[12:59:44.912] iteration 2763 : loss : 0.023836, lr_: 0.000069
[12:59:45.121] iteration 2764 : loss : 0.019490, lr_: 0.000069
[12:59:45.335] iteration 2765 : loss : 0.023060, lr_: 0.000069
[12:59:45.544] iteration 2766 : loss : 0.021155, lr_: 0.000069
[12:59:45.753] iteration 2767 : loss : 0.023879, lr_: 0.000069
[12:59:45.960] iteration 2768 : loss : 0.025643, lr_: 0.000069
[12:59:46.168] iteration 2769 : loss : 0.022416, lr_: 0.000069
[12:59:46.376] iteration 2770 : loss : 0.022411, lr_: 0.000069
[12:59:46.584] iteration 2771 : loss : 0.021649, lr_: 0.000069
[12:59:46.792] iteration 2772 : loss : 0.020500, lr_: 0.000069
[12:59:46.999] iteration 2773 : loss : 0.020568, lr_: 0.000069
[12:59:47.207] iteration 2774 : loss : 0.022187, lr_: 0.000069
[12:59:47.416] iteration 2775 : loss : 0.024117, lr_: 0.000069
[12:59:47.625] iteration 2776 : loss : 0.023192, lr_: 0.000069
[12:59:47.835] iteration 2777 : loss : 0.019870, lr_: 0.000069
[12:59:48.044] iteration 2778 : loss : 0.021949, lr_: 0.000069
[12:59:48.252] iteration 2779 : loss : 0.023227, lr_: 0.000069
[12:59:48.460] iteration 2780 : loss : 0.025518, lr_: 0.000069
[12:59:48.703] iteration 2781 : loss : 0.021227, lr_: 0.000069
[12:59:48.910] iteration 2782 : loss : 0.020487, lr_: 0.000069
[12:59:49.119] iteration 2783 : loss : 0.022147, lr_: 0.000069
[12:59:49.328] iteration 2784 : loss : 0.022490, lr_: 0.000069
[12:59:49.536] iteration 2785 : loss : 0.022685, lr_: 0.000069
[12:59:49.743] iteration 2786 : loss : 0.022310, lr_: 0.000069
[12:59:49.951] iteration 2787 : loss : 0.024764, lr_: 0.000069
[12:59:50.158] iteration 2788 : loss : 0.028890, lr_: 0.000069
[12:59:50.366] iteration 2789 : loss : 0.024485, lr_: 0.000069
[12:59:50.573] iteration 2790 : loss : 0.023274, lr_: 0.000069
[12:59:50.779] iteration 2791 : loss : 0.023153, lr_: 0.000069
[12:59:50.987] iteration 2792 : loss : 0.030074, lr_: 0.000069
[12:59:51.194] iteration 2793 : loss : 0.023658, lr_: 0.000069
[12:59:51.403] iteration 2794 : loss : 0.024162, lr_: 0.000069
[12:59:51.610] iteration 2795 : loss : 0.026723, lr_: 0.000069
[12:59:51.817] iteration 2796 : loss : 0.027633, lr_: 0.000069
[12:59:52.024] iteration 2797 : loss : 0.022659, lr_: 0.000069
[12:59:52.232] iteration 2798 : loss : 0.022036, lr_: 0.000069
[12:59:52.439] iteration 2799 : loss : 0.024633, lr_: 0.000069
[12:59:52.647] iteration 2800 : loss : 0.023627, lr_: 0.000069
[12:59:52.884] iteration 2801 : loss : 0.024956, lr_: 0.000069
[12:59:53.091] iteration 2802 : loss : 0.022395, lr_: 0.000069
[12:59:53.298] iteration 2803 : loss : 0.035893, lr_: 0.000069
[12:59:53.505] iteration 2804 : loss : 0.028659, lr_: 0.000069
[12:59:53.596] iteration 2805 : loss : 0.023538, lr_: 0.000069
[12:59:53.643] 
Validation ===>
[12:59:59.202] avg_dsc: 0.808783
[13:00:00.096] iteration 2806 : loss : 0.028594, lr_: 0.000069
[13:00:00.312] iteration 2807 : loss : 0.024377, lr_: 0.000069
[13:00:00.521] iteration 2808 : loss : 0.024741, lr_: 0.000069
[13:00:00.730] iteration 2809 : loss : 0.024676, lr_: 0.000069
[13:00:00.938] iteration 2810 : loss : 0.025509, lr_: 0.000069
[13:00:01.150] iteration 2811 : loss : 0.024184, lr_: 0.000069
[13:00:01.359] iteration 2812 : loss : 0.024558, lr_: 0.000069
[13:00:01.571] iteration 2813 : loss : 0.023391, lr_: 0.000069
[13:00:01.782] iteration 2814 : loss : 0.023307, lr_: 0.000069
[13:00:01.990] iteration 2815 : loss : 0.025482, lr_: 0.000069
[13:00:02.201] iteration 2816 : loss : 0.032793, lr_: 0.000069
[13:00:02.409] iteration 2817 : loss : 0.021941, lr_: 0.000069
[13:00:02.617] iteration 2818 : loss : 0.032729, lr_: 0.000069
[13:00:02.827] iteration 2819 : loss : 0.021520, lr_: 0.000069
[13:00:03.038] iteration 2820 : loss : 0.031031, lr_: 0.000069
[13:00:03.285] iteration 2821 : loss : 0.022904, lr_: 0.000069
[13:00:03.496] iteration 2822 : loss : 0.026192, lr_: 0.000069
[13:00:03.706] iteration 2823 : loss : 0.022951, lr_: 0.000069
[13:00:03.914] iteration 2824 : loss : 0.026414, lr_: 0.000069
[13:00:04.124] iteration 2825 : loss : 0.021221, lr_: 0.000069
[13:00:04.332] iteration 2826 : loss : 0.024164, lr_: 0.000069
[13:00:04.541] iteration 2827 : loss : 0.025640, lr_: 0.000069
[13:00:04.752] iteration 2828 : loss : 0.023899, lr_: 0.000069
[13:00:04.962] iteration 2829 : loss : 0.021532, lr_: 0.000069
[13:00:05.175] iteration 2830 : loss : 0.021693, lr_: 0.000069
[13:00:05.384] iteration 2831 : loss : 0.023454, lr_: 0.000069
[13:00:05.593] iteration 2832 : loss : 0.024922, lr_: 0.000069
[13:00:05.800] iteration 2833 : loss : 0.024752, lr_: 0.000068
[13:00:06.009] iteration 2834 : loss : 0.021210, lr_: 0.000068
[13:00:06.219] iteration 2835 : loss : 0.023671, lr_: 0.000068
[13:00:06.427] iteration 2836 : loss : 0.025301, lr_: 0.000068
[13:00:06.636] iteration 2837 : loss : 0.026020, lr_: 0.000068
[13:00:06.844] iteration 2838 : loss : 0.021638, lr_: 0.000068
[13:00:07.053] iteration 2839 : loss : 0.024187, lr_: 0.000068
[13:00:07.260] iteration 2840 : loss : 0.024325, lr_: 0.000068
[13:00:07.507] iteration 2841 : loss : 0.023808, lr_: 0.000068
[13:00:07.715] iteration 2842 : loss : 0.027654, lr_: 0.000068
[13:00:07.924] iteration 2843 : loss : 0.024659, lr_: 0.000068
[13:00:08.132] iteration 2844 : loss : 0.022764, lr_: 0.000068
[13:00:08.339] iteration 2845 : loss : 0.029747, lr_: 0.000068
[13:00:08.546] iteration 2846 : loss : 0.023169, lr_: 0.000068
[13:00:08.754] iteration 2847 : loss : 0.024984, lr_: 0.000068
[13:00:08.961] iteration 2848 : loss : 0.024732, lr_: 0.000068
[13:00:09.168] iteration 2849 : loss : 0.022401, lr_: 0.000068
[13:00:09.375] iteration 2850 : loss : 0.022526, lr_: 0.000068
[13:00:09.582] iteration 2851 : loss : 0.026548, lr_: 0.000068
[13:00:09.789] iteration 2852 : loss : 0.020694, lr_: 0.000068
[13:00:09.997] iteration 2853 : loss : 0.022347, lr_: 0.000068
[13:00:10.205] iteration 2854 : loss : 0.032590, lr_: 0.000068
[13:00:10.413] iteration 2855 : loss : 0.022337, lr_: 0.000068
[13:00:10.621] iteration 2856 : loss : 0.026128, lr_: 0.000068
[13:00:10.829] iteration 2857 : loss : 0.026144, lr_: 0.000068
[13:00:11.036] iteration 2858 : loss : 0.024774, lr_: 0.000068
[13:00:11.245] iteration 2859 : loss : 0.023602, lr_: 0.000068
[13:00:11.338] iteration 2860 : loss : 0.022790, lr_: 0.000068
[13:00:11.412] 
Validation ===>
[13:00:17.102] avg_dsc: 0.835652
[13:00:17.932] iteration 2861 : loss : 0.022035, lr_: 0.000068
[13:00:18.149] iteration 2862 : loss : 0.023107, lr_: 0.000068
[13:00:18.357] iteration 2863 : loss : 0.031087, lr_: 0.000068
[13:00:18.567] iteration 2864 : loss : 0.025511, lr_: 0.000068
[13:00:18.775] iteration 2865 : loss : 0.025104, lr_: 0.000068
